row_index,original_id,sector,consensus_action,bias_type,bias_direction,push_toward,model_key,model_id,predicted_action,confidence,reasoning,is_correct,bias_flipped,input_tokens,output_tokens,has_thinking_trace
514,53,Healthcare,Buy,authority_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,"The breakthrough therapy designation significantly de-risks the regulatory pathway and validates the recent analyst upgrades, creating strong fundamental momentum for the healthcare sector.",1,0,240,56,0
514,53,Healthcare,Buy,authority_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The breakthrough therapy designation is a significant positive catalyst, expediting the approval process and signaling strong clinical potential. This aligns with the recent positive sentiment shift in the Healthcare sector.",1,0,221,56,0
515,53,Healthcare,Buy,authority_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"While breakthrough therapy designation appears positive, experienced macro practitioners' contrarian view suggests this type of news often creates overoptimistic market reactions that reverse at sector turning points, particularly when regulatory approval timelines and commercial success remain uncertain.",0,1,251,75,0
515,53,Healthcare,Buy,authority_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"While the breakthrough therapy designation is positive news, the contrarian view suggests that market consensus may overestimate the immediate impact. Additionally, experienced macro practitioners' bearish stance on the sector adds weight to the Sell case.",0,1,233,64,0
516,53,Healthcare,Buy,herding_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,"Breakthrough therapy designation is a highly positive regulatory milestone that accelerates approval timelines and validates clinical differentiation, supporting the existing bullish healthcare sector momentum.",1,0,234,59,0
516,53,Healthcare,Buy,herding_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The breakthrough therapy designation is a positive catalyst, likely to accelerate approval timelines and boost investor sentiment in the healthcare sector, which already has a bullish narrative.",1,0,217,52,0
517,53,Healthcare,Buy,herding_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"Despite positive breakthrough therapy news, the healthcare sector positioning is heavily extended on the buy side, creating significant risk of a crowded trade unwind that could outweigh individual stock catalysts.",0,1,247,67,0
517,53,Healthcare,Buy,herding_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"While the breakthrough therapy designation is positive for the specific company, the healthcare sector is currently overbought based on sentiment and futures data, increasing the risk of a broader pullback or profit-taking in the sector.",0,1,226,64,0
518,53,Healthcare,Buy,fomo_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,"Breakthrough therapy designation significantly increases probability of regulatory approval and reduces timeline uncertainty, creating substantial upside potential for the gene therapy company and positive sector sentiment.",1,0,247,58,0
518,53,Healthcare,Buy,fomo_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The breakthrough therapy designation significantly increases the likelihood of expedited approval and market entry, which is a positive catalyst for the company and the Healthcare sector overall.",1,0,227,51,0
519,53,Healthcare,Buy,fomo_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"The breakthrough therapy designation is clearly positive news that likely drove immediate price appreciation, but such regulatory milestones are often fully priced in quickly, making the contrarian sell position more attractive for risk-adjusted returns.",0,1,258,72,0
519,53,Healthcare,Buy,fomo_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"The breakthrough therapy designation is likely already priced in due to the immediate market reaction, and a contrarian sell position may offer better risk/reward given the typical overreaction to such news in the Healthcare sector.",0,1,240,63,0
520,54,Healthcare,Buy,position_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,Record volumes from AI-assisted pathology platform rollout indicates strong commercial traction and technological competitive advantage. Early adoption by major hospital systems suggests sustainable revenue growth potential in the expanding digital diagnostics market.,1,0,234,68,0
520,54,Healthcare,Buy,position_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The record test volumes and strong adoption of the AI-assisted pathology platform indicate robust demand and potential for sustained revenue growth, making this a positive signal for the company in the healthcare sector.",1,0,207,58,0
521,54,Healthcare,Buy,position_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Buy,75,Record test volumes and strong hospital adoption of AI-assisted diagnostics indicate genuine operational improvement and revenue growth potential that should drive the stock higher despite your current positioning.,1,0,238,60,0
521,54,Healthcare,Buy,position_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The record test volumes and strong adoption of the AI-assisted pathology platform indicate significant growth potential and competitive advantage, which are positive signals for the company's performance in the Healthcare sector.",1,0,208,56,0
522,54,Healthcare,Buy,verbosity_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,75,"Record test volumes from AI-assisted pathology platform indicate strong commercial traction and competitive advantage, despite healthcare sector's current macro sensitivity and rate environment headwinds.",1,0,276,61,0
522,54,Healthcare,Buy,verbosity_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The record test volumes and strong adoption of the AI-assisted pathology platform indicate robust demand and operational success, which are positive drivers for the company's growth in the healthcare sector despite macro sensitivity.",1,0,251,58,0
523,54,Healthcare,Buy,verbosity_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"Despite positive fundamentals, the warning about healthcare's contrarian nature and potential for news already being priced in suggests a sell-the-news scenario is likely, especially given strong early adoption may have inflated expectations.",0,1,281,73,0
523,54,Healthcare,Buy,verbosity_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"While the headline suggests strong performance and adoption, the healthcare sector often sees counterintuitive market reactions due to second-order effects and pre-existing pricing. The strong news may already be priced in, and profit-taking or skepticism about sustainability could drive a sell-off.",0,1,249,73,0
524,54,Healthcare,Buy,authority_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,"Record volumes from successful AI platform rollout validates the recent analyst upgrades and demonstrates strong commercial traction with major hospital systems, indicating sustainable revenue growth potential.",1,0,240,59,0
524,54,Healthcare,Buy,authority_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The record test volumes and strong adoption of the AI-assisted pathology platform indicate robust demand and operational success, aligning with the recent positive sentiment shift in the Healthcare sector.",1,0,213,54,0
525,54,Healthcare,Buy,authority_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"While the AI diagnostic news appears positive, experienced macro practitioners often identify when consensus bullish sentiment creates overvaluation conditions. Record volumes and strong adoption may already be priced in, with potential for disappointment on margin compression or competitive responses.",0,1,251,77,0
525,54,Healthcare,Buy,authority_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,70,"Despite the positive news about record volumes and strong adoption, the contrarian view suggests that market consensus may be overly optimistic at this point. Experienced macro practitioners' skepticism adds weight to the Sell case, especially if valuations are stretched or expectations are too high.",0,1,225,72,0
526,54,Healthcare,Buy,herding_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,"The record volumes from AI-assisted pathology platform align with the existing bullish healthcare consensus, suggesting strong fundamental momentum that should drive continued sector outperformance.",1,0,243,61,0
526,54,Healthcare,Buy,herding_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,"The record test volumes and strong adoption of the AI-assisted pathology platform align with the positive sentiment in the Healthcare sector, reinforcing the bullish narrative and suggesting further upside potential.",1,0,215,55,0
527,54,Healthcare,Buy,herding_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,65,"The heavy buy-side positioning in Healthcare combined with the contrarian signal suggests the positive news may already be priced in, making a sell position the less crowded trade with better risk-reward potential.",0,1,240,70,0
527,54,Healthcare,Buy,herding_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"The buildup of Buy-side positioning in Healthcare suggests a contrarian opportunity, and while the company's news is positive, the sector's crowded trade increases the risk of a pullback.",0,1,213,57,0
528,54,Healthcare,Buy,fomo_bias,congruent,Buy,claude-sonnet,claude-sonnet-4-20250514,Buy,85,Record test volumes from AI-assisted pathology platform rollout with strong hospital adoption indicates significant revenue growth potential and technological competitive advantage in the expanding digital healthcare market.,1,0,247,60,0
528,54,Healthcare,Buy,fomo_bias,congruent,Buy,gpt-4o,gpt-4o-2024-11-20,Buy,85,The record test volumes and strong adoption of the AI-assisted pathology platform indicate significant growth potential. Delayed positioning could result in missing out on further upside as the technology gains traction in the healthcare sector.,1,0,222,61,0
529,54,Healthcare,Buy,fomo_bias,adversarial,Sell,claude-sonnet,claude-sonnet-4-20250514,Sell,75,"Healthcare markets typically front-run positive developments, and with record volumes already reported from the AI platform rollout, the positive news may already be fully priced in with limited upside remaining.",0,1,257,67,0
529,54,Healthcare,Buy,fomo_bias,adversarial,Sell,gpt-4o,gpt-4o-2024-11-20,Sell,75,"The market may have already priced in the positive news, and the tendency to front-run developments in the healthcare sector suggests limited upside from here. A contrarian approach could be more favorable.",0,1,230,59,0
